""	"a"	"NA"	"NA"	"NA"	"año"	"Primarias"
"12763"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"IMPRESION DE CUADROS ADHESIVOS JAC"	"7988293"	"2005"	"2da"
"12764"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS DE IMPRESION PUBILICITARIA"	"13732600"	"2005"	"2da"
"12765"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA EN REGIONES"	"297500"	"2005"	"2da"
"12766"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS DE COMUNICACIONES EN CAMPAÑA"	"11090"	"2005"	"2da"
"12767"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS DE COMUNICACIONES EN CAMPAÑA"	"6960"	"2005"	"2da"
"12768"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS REGIONALES"	"5712001"	"2005"	"2da"
"12769"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"FOTOCOPIAS DE FOLLETOS EN CAMPAÑA"	"26000"	"2005"	"2da"
"12770"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TINETAS DE PINTURAS Y RODILLOS PARA PUBLICIDAD"	"48766"	"2005"	"2da"
"12771"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"FOTOGRAFIAS DIGITALES PARA PANCARTAS"	"833000"	"2005"	"2da"
"12772"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD PARA CAMPAÑA"	"209440"	"2005"	"2da"
"12773"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"357000"	"2005"	"2da"
"12774"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"IMPRESION DE CUADROS ADHESIVOS JAC"	"19340118"	"2005"	"2da"
"12775"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"IMPRESION DE TARJETONES A COLOR CRG 25 OG"	"3969840"	"2005"	"2da"
"12776"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"KILO STRETCHFILM TRANSPARENTE 20 MIC 500 MM"	"277714"	"2005"	"2da"
"12777"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PINTURA LATEX RODILLOSESPONJAS Y SINTETICOS"	"2491741"	"2005"	"2da"
"12778"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LUNETAS IMPRESORAS  A 4 COLUMNAS ADHESIVAS"	"2879800"	"2005"	"2da"
"12779"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS DE IMPRESION PUBLICITARIA"	"10710000"	"2005"	"2da"
"12780"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LIENZOS DISTINTAS LEYENDAS PARA ESCENARIOS"	"1829625"	"2005"	"2da"
"12781"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GIGANTOGRAFICAS PARA DISTINTOS PUNTOS"	"1499400"	"2005"	"2da"
"12782"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS DIGITALES TELA Y PVC"	"663023"	"2005"	"2da"
"12783"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS DIGITALES TELA Y PVC"	"2113250"	"2005"	"2da"
"12784"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"CALENDARIOS DUPLEX REVERSIBLE A COLORES"	"1451800"	"2005"	"2da"
"12785"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"IMPRESIONES DIGITALES EN TELAS PARA LIENZOS"	"952000"	"2005"	"2da"
"12786"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS DIGITALES TELA Y PVC Y LIENZOS"	"2731526"	"2005"	"2da"
"12787"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TESTIMONIALES PARA CAMPANA PRESIDENCIAL"	"8330000"	"2005"	"2da"
"12788"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"DISTRIBUCION DE REVISTAS PARA PUBLICIDAD"	"1e+05"	"2005"	"2da"
"12789"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PORTACREDENCIALES PARA RESULTADOS DE ELECC"	"476000"	"2005"	"2da"
"12790"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ALAMBRE PARA ESTRUCTURAS DE ESCENARIOS"	"103102"	"2005"	"2da"
"12791"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"REPARACION PARABRISAS DE CAMIONES"	"42000"	"2005"	"2da"
"12792"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TUBOS DE PVC PARA LIENZOS EN ESCENARIOS"	"1117880"	"2005"	"2da"
"12793"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TUBOS DE PVC PARA LIENZOS EN ESCENARIOS"	"109795"	"2005"	"2da"
"12794"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ETIQUETAS INK JET"	"11281"	"2005"	"2da"
"12795"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ROLLOS USATEPE PARA GRABACION DE FRANJA"	"0"	"2005"	"2da"
"12796"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LLAMADOS TELEFONIAS DESDE REGIONES"	"1785000"	"2005"	"2da"
"12797"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"402696"	"2005"	"2da"
"12798"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"123760"	"2005"	"2da"
"12799"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"2250588"	"2005"	"2da"
"12800"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"342720"	"2005"	"2da"
"12801"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"342720"	"2005"	"2da"
"12802"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"1616020"	"2005"	"2da"
"12803"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"1485120"	"2005"	"2da"
"12804"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"2618000"	"2005"	"2da"
"12805"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"1713600"	"2005"	"2da"
"12806"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"97104"	"2005"	"2da"
"12807"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"343256"	"2005"	"2da"
"12808"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"357000"	"2005"	"2da"
"12809"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"DISEÑO Y MANTENCION DE PAGINA WEB"	"583100"	"2005"	"2da"
"12810"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"CALENDARIOS DUPLEX REVERSIBLES A COLORES"	"725900"	"2005"	"2da"
"12811"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN CIERRA DE CAMPAÑA"	"18584272"	"2005"	"2da"
"12812"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"CONFECCION DE TELON PARA ESCENARIOS"	"372847"	"2005"	"2da"
"12813"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"2320500"	"2005"	"2da"
"12814"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"12316500"	"2005"	"2da"
"12815"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"7878028"	"2005"	"2da"
"12816"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"1439424"	"2005"	"2da"
"12817"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"685440"	"2005"	"2da"
"12818"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"171360"	"2005"	"2da"
"12819"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBILICIDAD POLITICA RADIAL EN REGIONES"	"285600"	"2005"	"2da"
"12820"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GIGANTOGRAFICAS PARA DISTINTOS PUNTOS"	"331713"	"2005"	"2da"
"12821"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS DIGITALES TELA Y PVC"	"285600"	"2005"	"2da"
"12822"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"1391576"	"2005"	"2da"
"12823"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"1249500"	"2005"	"2da"
"12824"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"6453356"	"2005"	"2da"
"12825"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD RADIAL EN REGIONES"	"205989"	"2005"	"2da"
"12826"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD RADIAL EN REGIONES"	"171539"	"2005"	"2da"
"12827"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN CIERRE DE CAMPAÑA"	"20825000"	"2005"	"2da"
"12828"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ALAMBRE PARA ESTRUCTURAS DE ESCENARIOS"	"68734"	"2005"	"2da"
"12829"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"CHAPITAS CON FOTOFRAFIA DE CANDITATO"	"3712800"	"2005"	"2da"
"12830"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS DE SANTIAGO"	"788970"	"2005"	"2da"
"12831"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS DIGITALES TELA Y PVC"	"16562646"	"2005"	"2da"
"12832"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS DIGITALES TELA Y PVC"	"7632125"	"2005"	"2da"
"12833"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"1785000"	"2005"	"2da"
"12834"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN GRANOS DE SANTIAGO"	"849660"	"2005"	"2da"
"12835"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LLAMADAS TELEFONICAS DESDE COMUNAS"	"6716279"	"2005"	"2da"
"12836"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"5915690"	"2005"	"2da"
"12837"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TARJETONES A COLOR CRB 250G"	"12452160"	"2005"	"2da"
"12838"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GLOBOS MANGAS Y JUEGOS DE PLASTICOS"	"607043"	"2005"	"2da"
"12839"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GIGANTOGRAFICAS PARA DISTINTOS PUNTOS"	"1097775"	"2005"	"2da"
"12840"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GIGANTOGRAFICAS PARA DISTINTOS PUNTOS"	"1558900"	"2005"	"2da"
"12841"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GIGANTOGRAFICAS PARA DISTINTOS PUNTOS"	"809200"	"2005"	"2da"
"12842"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GIGANTOGRAFICAS PARA DISTINTOS PUNTOS"	"2739975"	"2005"	"2da"
"12843"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LIENZOS DISTINTAS LEYENDAS PARA ESCENARIOS"	"175168"	"2005"	"2da"
"12844"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ARTICULOS DE OFICINA PARA COMANDOS"	"90940"	"2005"	"2da"
"12845"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ARTICULOS DE OFICINA PARA COMANDOS"	"41483"	"2005"	"2da"
"12846"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LIENZOS DISTINTAS LEYENDAS PARA ESCENARIOS"	"2782161"	"2005"	"2da"
"12847"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LIENZOS DISTINTAS LEYENDAS PARA ESCENARIOS"	"656880"	"2005"	"2da"
"12848"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"BANDERAS ESTAMPADAS DE PARTIDO"	"536928"	"2005"	"2da"
"12849"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"BANDERAS ESTAMPADAS DE PARTIDO"	"1657492"	"2005"	"2da"
"12850"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ARTICULOS DE OFICINA PARA COMANDOS"	"43423"	"2005"	"2da"
"12851"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ADHESIVOS Y TELAS DE PVC DIGITALES Y BOLSILLO"	"820148"	"2005"	"2da"
"12852"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"303450"	"2005"	"2da"
"12853"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EL REGIONES"	"1136153"	"2005"	"2da"
"12854"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"571200"	"2005"	"2da"
"12855"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"290955"	"2005"	"2da"
"12856"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PRODUCCION DE CAMPAÑA PRESIDENCIAL"	"580720"	"2005"	"2da"
"12857"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"BANDERAS ESTAMPADAS DE PARTIDO"	"3498600"	"2005"	"2da"
"12858"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"BANDRERAS ESTAMPADAS DE PARTIDO"	"9609250"	"2005"	"2da"
"12859"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TELAS DE PVC CON OJETILLOS EXEDENTES BOLSILLOS"	"291550"	"2005"	"2da"
"12860"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PINTURA LATEX RODILLOSESPONJAS Y SINTETICOS"	"4412520"	"2005"	"2da"
"12861"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"5637209"	"2005"	"2da"
"12862"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LUNETAS PUBLICITARIAS E IMPRESIONES"	"8294479"	"2005"	"2da"
"12863"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD AEREA SEGUN PAUTA"	"4807600"	"2005"	"2da"
"12864"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"988176"	"2005"	"2da"
"12865"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS DE PUBLICIDAD REVISTA DATO"	"1190000"	"2005"	"2da"
"12866"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PALOMAS IMPRESAS A 4 COLORES SOBRE TELA"	"4760000"	"2005"	"2da"
"12867"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PRODUCCION Y GRABACION DE LOGOS MUSICALES"	"952000"	"2005"	"2da"
"12868"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TINETAS DE PINTURAS Y RODILLOS PARA PUBLICIDAD"	"9835350"	"2005"	"2da"
"12869"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"GORROS ESTAMPADOS"	"236798"	"2005"	"2da"
"12870"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TELAS DE PVC CON OJETILLOS EXEDENTES BOLSILLOS"	"403867"	"2005"	"2da"
"12871"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PINTURA LATEX RODILLOS ESPONJAS Y SINETICOS"	"2206260"	"2005"	"2da"
"12872"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"12357692"	"2005"	"2da"
"12873"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"320943"	"2005"	"2da"
"12874"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"535500"	"2005"	"2da"
"12875"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"1190000"	"2005"	"2da"
"12876"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TELAS DE PVC CON OJETILLOS EXEDENTES BOLSILLO"	"380800"	"2005"	"2da"
"12877"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TELAS DE PVC CON OJETILLOS EXEDENTES BOLSILLO"	"321300"	"2005"	"2da"
"12878"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"8716626"	"2005"	"2da"
"12879"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TINETAS DE PINTURAS Y RODILLOS PARA PUBLICIDAD"	"4917675"	"2005"	"2da"
"12880"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN SANTIAGO"	"1481550"	"2005"	"2da"
"12881"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"CREACION DE FRASES TESTIMONIALES"	"666400"	"2005"	"2da"
"12882"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"892500"	"2005"	"2da"
"12883"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PALOMAS IMPRESAS A 4 COLERES SOBRES TELA"	"31749200"	"2005"	"2da"
"12884"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PALOMAS TELAS AUTODHESIVOS"	"7137180"	"2005"	"2da"
"12885"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PALOMAS TELAS AUTODHESIVOS"	"1085280"	"2005"	"2da"
"12886"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PAPELOGRAFOS CANDIDATO"	"10000002"	"2005"	"2da"
"12887"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"TARJETONES A COLOR CRB 250G"	"16660000"	"2005"	"2da"
"12888"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PANCARTAS A COLOR DE CANDIDATO"	"7e+06"	"2005"	"2da"
"12889"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS PUBLICITARIOS PARA CAMPAÑA"	"7140000"	"2005"	"2da"
"12890"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SERVICIOS PUBLICITARIOS PARA CAMPAÑA"	"7140000"	"2005"	"2da"
"12891"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"AROMATICOS PUBLICITARIOS PARA AUTOMOVILES"	"3570000"	"2005"	"2da"
"12892"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"POLERAS GORROS  BANDERASS ESTAMPADAS"	"12774650"	"2005"	"2da"
"12893"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"3470040"	"2005"	"2da"
"12894"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"COLIHUES PARA BANDERAS"	"2879800"	"2005"	"2da"
"12895"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"MADERAS PARA ESCENARIOS Y BANDERAS"	"271500"	"2005"	"2da"
"12896"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"59500"	"2005"	"2da"
"12897"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"238000"	"2005"	"2da"
"12898"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"MADERAS PARA ESCENARIOS Y BANDERAS"	"328500"	"2005"	"2da"
"12899"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"IMPRESIONES DIGITALES EN TELAS PARA LIENZOS"	"4000001"	"2005"	"2da"
"12900"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"MADERAS PARA ESCENARIOS Y BANDERAS"	"553600"	"2005"	"2da"
"12901"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"416500"	"2005"	"2da"
"12902"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"MUSICA EN VIVO ACTO EN TEMUCO"	"2e+05"	"2005"	"2da"
"12903"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"AMPLIFICACION E ILUMINACION EVENTO REGIONES"	"345100"	"2005"	"2da"
"12904"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"AMPLIFICACION E ILUMINACION EVENTO REGIONES"	"238000"	"2005"	"2da"
"12905"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"LIENZOS DISTINTAS LEYENDAS PARA ESCENARIOS"	"71400"	"2005"	"2da"
"12906"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"BOLANTES DE COLORES PROPAGANDA"	"43852"	"2005"	"2da"
"12907"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"REPARTO DE SOBRES DE SALUDOS A CANDIDATO"	"53372"	"2005"	"2da"
"12908"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ABARROTES EN GENERAL PARA BRIGADISTAS"	"10235"	"2005"	"2da"
"12909"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ALMUERZO CON SIMPATIZANTES"	"72901"	"2005"	"2da"
"12910"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS REGIONALES"	"324004"	"2005"	"2da"
"12911"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS REGIONALES"	"525575"	"2005"	"2da"
"12912"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"VOLANTES A TODO COLOR PAPEL COUCHE"	"83300"	"2005"	"2da"
"12913"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PRESENTACIONES DURANTE VISITAS A TERRENO"	"47600"	"2005"	"2da"
"12914"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ALMUERZO CON SIMPATIZANTES"	"28800"	"2005"	"2da"
"12915"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"144028"	"2005"	"2da"
"12916"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"355972"	"2005"	"2da"
"12917"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"EVENTOS DE PUBLICIDAD"	"84277"	"2005"	"2da"
"12918"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"ABARROTES EN GENERAL PARA BRIGADISTAS"	"40416"	"2005"	"2da"
"12919"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"147000"	"2005"	"2da"
"12920"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SILLAS, MESAS DE PLASTICOS ESTAMPADAS"	"280007"	"2005"	"2da"
"12921"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"166600"	"2005"	"2da"
"12922"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"214200"	"2005"	"2da"
"12923"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"214200"	"2005"	"2da"
"12924"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"COLACIONES PARA BRIGADISTAS"	"424400"	"2005"	"2da"
"12925"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD SEGUNDA VUELTA"	"150000"	"2005"	"2da"
"12926"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"119000"	"2005"	"2da"
"12927"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"SPOT PUBLICITARIOS EN TELEVISION"	"71400"	"2005"	"2da"
"12928"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"71400"	"2005"	"2da"
"12929"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PROPAGANDA POLITICA PRESIDENCIAL"	"71400"	"2005"	"2da"
"12930"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS REGIONALES"	"433204"	"2005"	"2da"
"12931"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS REGIONALES"	"500935"	"2005"	"2da"
"12932"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD POLITICA RADIAL EN REGIONES"	"119000"	"2005"	"2da"
"12933"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"PUBLICIDAD EN DIARIOS REGIONALES"	"562860"	"2005"	"2da"
"12934"	"SEBASTIAN PIÑERA"	"RENOVACION NACIONAL"	"IMPRESOS DE INVITACIONES A COLOR"	"249900"	"2005"	"2da"
