""	"a"	"NA"	"NA"	"NA"	"año"	"Primarias"
"4819"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"NICALS ACEVEDO"	"10000"	"2017"	"Sí"
"4820"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ALDO ALIB"	"5000"	"2017"	"Sí"
"4821"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GABRIEL VALENZUELA"	"5000"	"2017"	"Sí"
"4822"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"DENISSE HARDESSEN"	"5000"	"2017"	"Sí"
"4823"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PAULA MONTI"	"5000"	"2017"	"Sí"
"4824"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"TOMÁS SUAREZ"	"5000"	"2017"	"Sí"
"4825"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JUAN JOSÉ LYON"	"5000"	"2017"	"Sí"
"4826"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JUAN PABLO AVENDAÑO"	"5000"	"2017"	"Sí"
"4827"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CONSTNAZA VASQUEZ"	"5000"	"2017"	"Sí"
"4828"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"DOMINGO LAMA"	"5000"	"2017"	"Sí"
"4829"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"OLIVIA EVANS"	"5000"	"2017"	"Sí"
"4830"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RAUL GREZ"	"5000"	"2017"	"Sí"
"4831"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"VICENTE MUÑOZ"	"5000"	"2017"	"Sí"
"4832"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MONICA ECHEVERRÍA"	"5000"	"2017"	"Sí"
"4833"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JORGE FELDMAN"	"5000"	"2017"	"Sí"
"4834"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"DIEGO AGUILAR"	"5000"	"2017"	"Sí"
"4835"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARCELO CRESPO"	"5000"	"2017"	"Sí"
"4836"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JORGE POBLETE"	"5000"	"2017"	"Sí"
"4837"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"BORIS STIER"	"5000"	"2017"	"Sí"
"4838"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"VICTOR CELIS"	"5000"	"2017"	"Sí"
"4839"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"KARYN REYES"	"5000"	"2017"	"Sí"
"4840"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"LUIS COLLAO ROJAS"	"30000"	"2017"	"Sí"
"4841"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ELIZABETH CHACON"	"30000"	"2017"	"Sí"
"4842"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GUILLERMO VILCHES"	"30000"	"2017"	"Sí"
"4843"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"SONIA ALVAREZ"	"30000"	"2017"	"Sí"
"4844"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"FRANCO SALINAS"	"30000"	"2017"	"Sí"
"4845"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA LAFERTE"	"30000"	"2017"	"Sí"
"4846"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CARLOS ZURITA"	"30000"	"2017"	"Sí"
"4847"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ALEX WERSIKOWSKY"	"100"	"2017"	"Sí"
"4848"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JAIME MIRANDA"	"100"	"2017"	"Sí"
"4849"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MIGUEL REIMANN"	"100"	"2017"	"Sí"
"4850"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ERNA RODRIGUEZ"	"100"	"2017"	"Sí"
"4851"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"FELIPE GUERRERO"	"100"	"2017"	"Sí"
"4852"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA LANGE"	"100"	"2017"	"Sí"
"4853"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA LANGE"	"100"	"2017"	"Sí"
"4854"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA ISABEL CARRASCO"	"100"	"2017"	"Sí"
"4855"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"SAMIN OBANDO"	"10"	"2017"	"Sí"
"4856"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ELIAS VISTOSO"	"30000"	"2017"	"Sí"
"4857"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ELIAS VISTOSO"	"30000"	"2017"	"Sí"
"4858"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MAURICIO HEISE"	"30000"	"2017"	"Sí"
"4859"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JOSE IGNACIO ABED RETAMAL"	"120000"	"2017"	"Sí"
"4860"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"HELIA GOODMANN"	"30000"	"2017"	"Sí"
"4861"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"HELIA GOODMANN"	"30000"	"2017"	"Sí"
"4862"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GABRIEL ROBLES"	"5000"	"2017"	"Sí"
"4863"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JOSE MIGUEL ALCALDE"	"5000"	"2017"	"Sí"
"4864"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"NICOLÁS JARAMILLO"	"5000"	"2017"	"Sí"
"4865"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RAMON JEREZ"	"5000"	"2017"	"Sí"
"4866"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ADRIANA CARMACH"	"5000"	"2017"	"Sí"
"4867"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MAGALY ROMERO"	"5000"	"2017"	"Sí"
"4868"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"VERONICA RESE"	"5000"	"2017"	"Sí"
"4869"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JUAN PABLO ALFAGEME"	"5000"	"2017"	"Sí"
"4870"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"SEBASTIAN MORALES"	"5000"	"2017"	"Sí"
"4871"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"NICOLAS MENA"	"5000"	"2017"	"Sí"
"4872"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"FELIPE SILVA BARELLA"	"5000"	"2017"	"Sí"
"4873"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PAULA DOMINGUEZ"	"5000"	"2017"	"Sí"
"4874"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ANGÉLICA HAUSDORF"	"5000"	"2017"	"Sí"
"4875"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JUAN PAREDES"	"5000"	"2017"	"Sí"
"4876"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"HERNAN LARRAÍN"	"5000"	"2017"	"Sí"
"4877"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JOSE IGNACIO MORENO"	"5000"	"2017"	"Sí"
"4878"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CAROLINA FERNANDEZ"	"5000"	"2017"	"Sí"
"4879"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CATALINA SILVA"	"5000"	"2017"	"Sí"
"4880"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"AFEVEI ALAMOS"	"5000"	"2017"	"Sí"
"4881"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"SOLEDAD COVARRUBIAS"	"5000"	"2017"	"Sí"
"4882"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ALVARO ELORZA"	"5000"	"2017"	"Sí"
"4883"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RAMÓN PUGA"	"5000"	"2017"	"Sí"
"4884"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MICHEL ARANCIBIA"	"5000"	"2017"	"Sí"
"4885"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GIOVANI ACEVEDO"	"5000"	"2017"	"Sí"
"4886"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"SUSY KORNBLUTH"	"5000"	"2017"	"Sí"
"4887"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ALEXANDRO CEA"	"5000"	"2017"	"Sí"
"4888"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CLAUDIO LERMA"	"10000"	"2017"	"Sí"
"4889"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"HORACIO DEL VALLE"	"10000"	"2017"	"Sí"
"4890"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MONICA ECHEVERRÍA"	"5000"	"2017"	"Sí"
"4891"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"DIEGO AGUILAR"	"5000"	"2017"	"Sí"
"4892"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CRISTOBAL UNDURRAGA"	"5000"	"2017"	"Sí"
"4893"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CECILIA VINAGRE"	"5000"	"2017"	"Sí"
"4894"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CRISTIÁN JIMÉNEZ"	"5000"	"2017"	"Sí"
"4895"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JOSÉ TOMÁS VERGARA"	"5000"	"2017"	"Sí"
"4896"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CHRISTIAN TEJEDA"	"5000"	"2017"	"Sí"
"4897"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CLAUDIA REYES"	"5000"	"2017"	"Sí"
"4898"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"DANIEL SANDOVAL"	"5000"	"2017"	"Sí"
"4899"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JOSE MARÍA DEL PINO"	"5000"	"2017"	"Sí"
"4900"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CARLOS ORDOÑEZ"	"5000"	"2017"	"Sí"
"4901"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MACARENA DOMINGUEZ"	"5000"	"2017"	"Sí"
"4902"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GABRIEL VALENZUELA"	"5000"	"2017"	"Sí"
"4903"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JANET GUZMAN"	"5000"	"2017"	"Sí"
"4904"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CRISTIÁN LARRAIN"	"5000"	"2017"	"Sí"
"4905"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JORGE POBLETE"	"5000"	"2017"	"Sí"
"4906"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JOSÉ TOMAS MENDEZ"	"5000"	"2017"	"Sí"
"4907"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA PAZ HERMOSILLA"	"5000"	"2017"	"Sí"
"4908"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"LUIS GARCIA"	"5000"	"2017"	"Sí"
"4909"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"LUIS CASTELLON"	"5000"	"2017"	"Sí"
"4910"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"FELIPE CONTRERAS"	"5000"	"2017"	"Sí"
"4911"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PAULA CISTERNAS"	"5000"	"2017"	"Sí"
"4912"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RICARDO UMAÑA"	"5000"	"2017"	"Sí"
"4913"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JAVIER ALVAREZ"	"5000"	"2017"	"Sí"
"4914"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"IGNACIO GOMEZ"	"10000"	"2017"	"Sí"
"4915"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ANDRES VENEGAS"	"5000"	"2017"	"Sí"
"4916"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JUAN LAZO"	"5000"	"2017"	"Sí"
"4917"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"VALEZKA BRAVO"	"5000"	"2017"	"Sí"
"4918"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"BRYAN HONORATO"	"5000"	"2017"	"Sí"
"4919"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PAOLA LARRAIN"	"5000"	"2017"	"Sí"
"4920"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GERARDO ROMERO"	"10000"	"2017"	"Sí"
"4921"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RICARDO COPEMA"	"5000"	"2017"	"Sí"
"4922"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MAX SPERBERG"	"5000"	"2017"	"Sí"
"4923"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MAXIMILIANO LEON"	"5000"	"2017"	"Sí"
"4924"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"LORENZO DURAN"	"5000"	"2017"	"Sí"
"4925"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA CATALINA"	"5000"	"2017"	"Sí"
"4926"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MANUEL PIP"	"5000"	"2017"	"Sí"
"4927"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"AGUSTO LEIVA"	"5000"	"2017"	"Sí"
"4928"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PAZ BASAURE"	"5000"	"2017"	"Sí"
"4929"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ALFRED HAINDI"	"5000"	"2017"	"Sí"
"4930"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CRISTIAN URIBE"	"5000"	"2017"	"Sí"
"4931"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PATRICIA JIMENEZ"	"5000"	"2017"	"Sí"
"4932"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CAROLINA CONTRERAS"	"5000"	"2017"	"Sí"
"4933"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MAGALY ROMERO"	"5000"	"2017"	"Sí"
"4934"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"VALERIA HOTL"	"5000"	"2017"	"Sí"
"4935"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JORGE PINTO"	"5000"	"2017"	"Sí"
"4936"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ARTURO CONCHA"	"5000"	"2017"	"Sí"
"4937"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CLAUDIO KEVARRSICH"	"5000"	"2017"	"Sí"
"4938"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MAURICIO BAHAMONDES"	"5000"	"2017"	"Sí"
"4939"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA JOSÉ FEITO"	"5000"	"2017"	"Sí"
"4940"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RAFAEL PEÑA"	"5000"	"2017"	"Sí"
"4941"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PEDRO ITURRIETA"	"5000"	"2017"	"Sí"
"4942"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"JORGE FELDMAN"	"5000"	"2017"	"Sí"
"4943"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"EDUARDO MINDON"	"5000"	"2017"	"Sí"
"4944"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"PABLO ALFONSO"	"5000"	"2017"	"Sí"
"4945"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RODRIGO LOREA"	"5000"	"2017"	"Sí"
"4946"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"RENE TAMBLAY"	"5000"	"2017"	"Sí"
"4947"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"YENNIFFER MARCHANT"	"5000"	"2017"	"Sí"
"4948"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARIA GABRIELA CORREA"	"5000"	"2017"	"Sí"
"4949"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"GINO AVENDAÑO"	"5000"	"2017"	"Sí"
"4950"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"EDGARDO MIMICA"	"5000"	"2017"	"Sí"
"4951"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"MARCELO CRESPO"	"5000"	"2017"	"Sí"
"4952"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"CAROLINA SAENZ"	"5000"	"2017"	"Sí"
"4953"	"FELIPE KAST SOMMERHOFF"	"PARTIDO EVOLUCIÓN POLITICA"	"ALVARO BELLOLIO"	"5000"	"2017"	"Sí"
"4954"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"ALVARO GABRIEL IZQUIERDO WACHHOLTZ"	"13159955"	"2017"	"Sí"
"4955"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	NA	"5"	"2017"	"Sí"
"4956"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"RICARDO ANTONIO HIGUERAS CASTILLO"	"100"	"2017"	"Sí"
"4957"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"MIGUEL JUAN SEBASTIAN PIÑERA ECHENIQUE"	"2e+08"	"2017"	"Sí"
"4958"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"CAMILA ANDREA ROGERSAROS"	"1"	"2017"	"Sí"
"4959"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"WOLF HANS ALBERT VONAPPEN BEHRMANN"	"5e+06"	"2017"	"Sí"
"4960"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"KAREN ELIZABETH EGAÑA LUNA"	"10000"	"2017"	"Sí"
"4961"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	NA	"25000"	"2017"	"Sí"
"4962"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"SERGIO IGNACIO JOFRECORNEJO"	"16"	"2017"	"Sí"
"4963"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"Sí"
"4964"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	NA	"1e+06"	"2017"	"Sí"
"4965"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"FERNANDO JOSE TISNEMARITANO"	"6385000"	"2017"	"Sí"
"4966"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"FERNANDO TISNE PRAT"	"1e+06"	"2017"	"Sí"
"4967"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"LUNA TISNE PRAT"	"1e+06"	"2017"	"Sí"
"4968"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"MARIA ELENA PRAT ZEGERS"	"5e+06"	"2017"	"Sí"
"4969"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"PEDRO ALFREDO DUISBERG"	"502700"	"2017"	"Sí"
"4970"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"WOLF HANS ALBERT VONAPPEN BEHRMANN"	"2750000"	"2017"	"Sí"
"4971"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"HERNAN ALBERTO LEVYARENSBURG"	"6600000"	"2017"	"Sí"
"4972"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"NICOLE CAROLINA CONTRERAS HIDALGO"	"1000"	"2017"	"Sí"
"4973"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"MARCELA INDA MARISOLGUROVICH ALBALA"	"15000"	"2017"	"Sí"
"4974"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"JOSE LUIS RIQUELME CARRERA"	"5000"	"2017"	"Sí"
"4975"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"MATIAS EGUIGUREN BRAVO"	"1.3e+07"	"2017"	"Sí"
"4976"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"RAIMUNDO ANDRES VALENZUELA LANG"	"1.3e+07"	"2017"	"Sí"
"4977"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"VICTOR MANUEL BEZANILLA SAAVEDRA"	"1.1e+07"	"2017"	"Sí"
"4978"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"FERNANDO DOMINGO SAENZ POCH"	"1e+06"	"2017"	"Sí"
"4979"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"RODRIGO ENRIQUE BEZANILLA SAAVEDRA"	"3947204"	"2017"	"Sí"
"4980"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"RODRIGO ENRIQUE BEZANILLA SAAVEDRA"	"1052796"	"2017"	"Sí"
"4981"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"JUAN EDGARDO OBACH GONZALEZ"	"13159955"	"2017"	"Sí"
"4982"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"JULIO HERNAN ANDRADES CARTES"	"1000"	"2017"	"Sí"
"4983"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"FERNANDO JOSE ECHEVERRIA VIAL"	"1.3e+07"	"2017"	"Sí"
"4984"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"JUAN IGNACIO SARABIAPACHECO"	"3000"	"2017"	"Sí"
"4985"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"MIGUEL ANGEL CORNEJOLABRA"	"15000"	"2017"	"Sí"
"4986"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"DAMANIEL ALBERTO CIDINZUNZA"	"15000"	"2017"	"Sí"
"4987"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"ALEJANDRO MANUEL GAZMURI SANHUEZA"	"1000"	"2017"	"Sí"
"4988"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"PABLO ANDRES MORAGAVASQUEZ"	"4"	"2017"	"Sí"
"4989"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	NA	"5e+05"	"2017"	"Sí"
"4990"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"JOSE MIGUEL URETA VARAS"	"1e+07"	"2017"	"Sí"
"4991"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"CHRISTOPH FELIX SCHIESS SCHMITZ"	"1e+07"	"2017"	"Sí"
"4992"	"SEBASTIAN PIÑERA ECHENIQUE"	"INDEPENDIENTE"	"RUPERTO ANDRES PINOCHET OLAVE"	"50000"	"2017"	"Sí"
